index,file_offset,id,size,ver,crc32_field,crc32_calc,crc_ok,id2,A,B,C,param_f32_0x20,param2_f32_0x24,pad_len,pad_all_zero,anomaly
4710,339136,16128,16128,16128,00000000,07DD8A54,False,0,0,16128,16128,0.000000,0.000000,-16072,True,False
4711,339208,15070,432,1,27392B5A,27392B5A,True,15070,574703,0,0,0.880606,0.000000,-376,True,False
4712,339280,704643072,201328836,1634494208,73657373,E1A03FCD,False,0,0,0,0,0.000000,0.000000,-201328780,True,True
4713,339352,1711279104,1634038383,1113550194,64455341,8234B545,False,0,0,0,0,0.000000,0.000000,-1634038327,True,True
4714,339424,2303721472,655368,1936879476,41425F6F,8AE24627,False,0,0,0,0,0.000000,0.000000,-655312,True,True
4715,339496,1113548396,1682984277,1040187392,0A000889,6AE0F674,False,0,0,0,0,0.000000,0.000000,-1682984221,True,True
4716,339568,559434,1634205705,1113547886,64455341,527A0426,False,0,0,0,0,0.000000,0.000000,-1634205649,True,True
4717,339640,1029759211,1048872084,1055714538,00000000,22F708C7,False,0,0,0,0,0.000000,0.000000,-1048872028,True,True
4718,339712,589842,1718378851,1396785759,00006445,35CD4358,False,0,0,0,0,0.000000,0.000000,-1718378795,True,True
4719,339784,1113550194,1682984277,1174405120,0C000889,DF393BAE,False,0,0,0,0,0.000000,0.000000,-1682984221,True,True
4720,339856,2302803968,524296,1600611692,504D5542,D5CCB642,False,0,0,0,0,0.000000,0.000000,-524240,True,True
4721,339928,1396785759,25669,143218688,66000900,267B5AAA,False,1601466223,1163084098,100,559424,261713339875428663296.000000,55.850021,-25613,True,False
4722,340000,1634035712,1886740324,1396785759,00006445,57FF6AF4,False,0,0,0,0,0.000000,0.000000,-1886740268,True,True
4723,340072,6574157,2304376832,589832,3DA0902E,AFE82236,False,0,0,0,0,0.000000,0.000000,-2304376776,True,True
4724,340144,15072,432,1,3420F3D6,3420F3D6,True,15072,574703,0,0,0.880606,0.000000,-376,True,False
4725,340216,704643072,201328836,1634494208,73657373,9E769A52,False,0,0,0,0,0.000000,0.000000,-201328780,True,True
4726,340288,1711279104,1634038383,1113550194,64455341,32A3CAA3,False,0,0,0,0,0.000000,0.000000,-1634038327,True,True
4727,340360,3845259264,655368,1936879476,41425F6F,0E4DF009,False,0,0,0,0,0.000000,0.000000,-655312,True,True
4728,340432,1113548396,1682984277,1040187392,0A000889,89E60BF3,False,0,0,0,0,0.000000,0.000000,-1682984221,True,True
4729,340504,559434,1634205705,1113547886,64455341,672A43DE,False,0,0,0,0,0.000000,0.000000,-1634205649,True,True
4730,340576,1064037362,1064037362,1064037362,00000000,D1F4E870,False,0,0,0,0,0.000000,0.000000,-1064037306,True,True
4731,340648,589842,1718378851,1396785759,00006445,478A4DEA,False,0,0,0,0,0.000000,0.000000,-1718378795,True,True
4732,340720,1113550194,1682984277,1174405120,0C000889,F103990A,False,0,0,0,0,0.000000,0.000000,-1682984221,True,True
4733,340792,2302803968,524296,1600611692,504D5542,DB8DAC3D,False,0,0,0,0,0.000000,0.000000,-524240,True,True
4734,340864,1396785759,25669,143218688,66000900,4DC951CB,False,1601466223,1163084098,100,559424,261713339875428663296.000000,55.850021,-25613,True,False
4735,340936,1634035712,1886740324,1396785759,00006445,D2091A89,False,0,0,0,0,0.000000,0.000000,-1886740268,True,True
4736,341008,6574157,2304376832,589832,3F40C0BE,E6B1F7F3,False,0,0,0,0,0.000000,0.000000,-2304376776,True,True
4737,341080,15074,432,1,83E92351,83E92351,True,15074,574703,0,0,0.880606,0.000000,-376,True,False
4738,341152,704643072,201328836,1634494208,73657373,A9CE805F,False,0,0,0,0,0.000000,0.000000,-201328780,True,True
4739,341224,1711279104,1634038383,1113550194,64455341,5680F3ED,False,0,0,0,0,0.000000,0.000000,-1634038327,True,True
4740,341296,2303721472,655368,1936879476,41425F6F,D75F5983,False,0,0,0,0,0.000000,0.000000,-655312,True,True
4741,341368,1113548396,1682984277,1040187392,0A000889,9FC52889,False,0,0,0,0,0.000000,0.000000,-1682984221,True,True
4742,341440,559434,1634205705,1113547886,64455341,E046247A,False,0,0,0,0,0.000000,0.000000,-1634205649,True,True
4743,341512,1056997508,1056997508,1056997508,00000000,68FC47D0,False,0,0,0,0,0.000000,0.000000,-1056997452,True,True
4744,341584,589842,1718378851,1396785759,00006445,4CE4CAAC,False,0,0,0,0,0.000000,0.000000,-1718378795,True,True
4745,341656,1113550194,1682984277,1174405120,0C000889,3BDEDA81,False,0,0,0,0,0.000000,0.000000,-1682984221,True,True
4746,341728,2302803968,524296,1600611692,504D5542,42989EA0,False,0,0,0,0,0.000000,0.000000,-524240,True,True
4747,341800,1396785759,25669,143218688,66000900,2A5495B3,False,1601466223,1163084098,100,559424,261713339875428663296.000000,55.850021,-25613,True,False
4748,341872,1634035712,1886740324,1396785759,00006445,28FB14A6,False,0,0,0,0,0.000000,0.000000,-1886740268,True,True
4749,341944,6574157,2304376832,589832,3D40C0BA,687BD8BF,False,0,0,0,0,0.000000,0.000000,-2304376776,True,True
4750,342016,15076,432,1,6B0A0AA2,6B0A0AA2,True,15076,574703,0,0,0.880606,0.000000,-376,True,False
4751,342088,704643072,201328836,1634494208,73657373,25A2F88D,False,0,0,0,0,0.000000,0.000000,-201328780,True,True
4752,342160,1711279104,1634038383,1113550194,64455341,97AC9E12,False,0,0,0,0,0.000000,0.000000,-1634038327,True,True
4753,342232,2303721472,655368,1936879476,41425F6F,323EFFBB,False,0,0,0,0,0.000000,0.000000,-655312,True,True
4754,342304,1113548396,1682984277,1040187392,0A000889,9C607F95,False,0,0,0,0,0.000000,0.000000,-1682984221,True,True
4755,342376,559434,1634205705,1113547886,64455341,527465C9,False,0,0,0,0,0.000000,0.000000,-1634205649,True,True
4756,342448,1053345997,1053345997,1044957356,00000000,B74DC752,False,0,0,0,0,0.000000,0.000000,-1053345941,True,True
4757,342520,589842,1718378851,1396785759,00006445,50358D75,False,0,0,0,0,0.000000,0.000000,-1718378795,True,True
4758,342592,1113550194,1682984277,1174405120,0C000889,C977B5AE,False,0,0,0,0,0.000000,0.000000,-1682984221,True,True
4759,342664,2302803968,524296,1600611692,504D5542,C08C8920,False,0,0,0,0,0.000000,0.000000,-524240,True,True
4760,342736,1396785759,25669,143218688,66000900,EAB27C34,False,1601466223,1163084098,100,559424,261713339875428663296.000000,55.850021,-25613,True,False
4761,342808,1634035712,1886740324,1396785759,00006445,2BF1ADD6,False,0,0,0,0,0.000000,0.000000,-1886740268,True,True
4762,342880,6574157,2304376832,589832,3F31B1B8,768F7D4D,False,0,0,0,0,0.000000,0.000000,-2304376776,True,True
4763,342952,15078,432,1,9908503D,9908503D,True,15078,574703,0,0,0.880606,0.000000,-376,True,False
4764,343024,704643072,201328836,1634494208,73657373,F14A94A1,False,0,0,0,0,0.000000,0.000000,-201328780,True,True
4765,343096,1711279104,1634038383,1113550194,64455341,A2A1F8BC,False,0,0,0,0,0.000000,0.000000,-1634038327,True,True
4766,343168,2303721472,655368,1936879476,41425F6F,E9C3FC6F,False,0,0,0,0,0.000000,0.000000,-655312,True,True
4767,343240,1113548396,1682984277,1040187392,0A000889,EB6ACCEC,False,0,0,0,0,0.000000,0.000000,-1682984221,True,True
4768,343312,559434,1634205705,1113547886,64455341,11498644,False,0,0,0,0,0.000000,0.000000,-1634205649,True,True
4769,343384,1062787292,1062787292,1062787292,00000000,E58D4CF0,False,0,0,0,0,0.000000,0.000000,-1062787236,True,True
4770,343456,589842,1718378851,1396785759,00006445,04F8CB06,False,0,0,0,0,0.000000,0.000000,-1718378795,True,True
4771,343528,1113550194,1682984277,1174405120,0C000889,5C355297,False,0,0,0,0,0.000000,0.000000,-1682984221,True,True
4772,343600,2302803968,524296,1600611692,504D5542,D5E1123D,False,0,0,0,0,0.000000,0.000000,-524240,True,True
4773,343672,1396785759,25669,143218688,66000900,174BCF65,False,1601466223,1163084098,100,559424,261713339875428663296.000000,55.850021,-25613,True,False
4774,343744,1634035712,1886740324,1396785759,00006445,4DA36015,False,0,0,0,0,0.000000,0.000000,-1886740268,True,True
4775,343816,6574157,2304376832,589832,3EAA7EFA,CBC82719,False,0,0,0,0,0.000000,0.000000,-2304376776,True,True
4776,343888,15080,432,1,E6D802F4,E6D802F4,True,15080,574703,0,0,0.880606,0.000000,-376,True,False
4777,343960,704643072,201328836,1634494208,73657373,5E99DA86,False,0,0,0,0,0.000000,0.000000,-201328780,True,True
4778,344032,1711279104,1634038383,1113550194,64455341,5762D020,False,0,0,0,0,0.000000,0.000000,-1634038327,True,True
4779,344104,2303721472,655368,1936879476,41425F6F,78514D81,False,0,0,0,0,0.000000,0.000000,-655312,True,True
4780,344176,1113548396,1682984277,1040187392,0A000889,A3504C9B,False,0,0,0,0,0.000000,0.000000,-1682984221,True,True
4781,344248,559434,1634205705,1113547886,64455341,983B9BBC,False,0,0,0,0,0.000000,0.000000,-1634205649,True,True
4782,344320,1061208254,1061208254,1061208254,00000000,513829B9,False,0,0,0,0,0.000000,0.000000,-1061208198,True,True
4783,344392,524306,1600611692,1347245378,00000064,D5B1FD78,False,0,0,0,0,0.000000,0.000000,-1600611636,True,True
4784,344464,3261726720,589832,1684955496,5341425F,7CD0AB5B,False,0,0,0,0,0.000000,0.000000,-589776,True,True
4785,344536,1919250544,1601008225,1163084098,00000064,4D9064B3,False,0,0,0,0,0.000000,0.000000,-1601008169,True,True
4786,344608,100,573809,1633878025,425F666C,86EB5A09,False,0,0,0,0,0.000000,0.000000,-573753,True,True
4787,344680,1113550707,1682984277,2264924160,0D0008C1,85A313C9,False,0,0,0,0,0.000000,0.000000,-1682984221,True,True
4788,344752,6571347,3261530112,589832,3F66A7F0,64A9E354,False,0,0,0,0,0.000000,0.000000,-3261530056,True,True
4789,344824,15083,432,1,BC6D2247,BC6D2247,True,15083,574608,0,0,0.882154,0.000000,-376,True,False
4790,344896,1862270976,150997185,1869571584,55425F74,A619520F,False,0,0,0,0,0.000000,0.000000,-150997129,True,True
4791,344968,1836212594,1396785759,25669,08C18900,B0FE1ECB,False,0,0,0,0,0.000000,0.000000,-1396785703,True,True
4792,345040,573831,1868955660,1918985586,55425F6D,9A70E048,False,0,0,0,0,0.000000,0.000000,-1868955604,True,True
4793,345112,1886740324,1297433183,25680,08C17F00,340CC733,False,0,0,0,0,0.000000,0.000000,-1297433127,True,True
4794,345184,100,573809,1633878025,425F666C,F608AA8F,False,0,0,0,0,0.000000,0.000000,-573753,True,True
4795,345256,1061865233,1059816735,0,00000000,4CE50543,False,0,0,0,0,0.000000,0.000000,-1059816679,True,True
4796,345328,589842,1684955496,1297433183,00006450,39639205,False,0,0,0,0,0.000000,0.000000,-1684955440,True,True
4797,345400,146899200,1962937600,1919250544,5F6D7261,1A193AD0,False,0,0,0,0,0.000000,0.000000,-1962937544,True,True
4798,345472,1936879476,1430413167,6574157,C1870000,8B9D07EB,False,0,0,0,0,0.000000,0.000000,-1430413111,True,True
4799,345544,25680,146896640,1728056320,7373616C,079FF808,False,0,0,0,0,0.000000,0.000000,-146896584,True,True
4800,345616,1919250544,1601008225,1347245378,00000064,D9A9D564,False,0,0,0,0,0.000000,0.000000,-1601008169,True,True
4801,345688,6574157,3246325760,589832,3D1FBE77,9EB95788,False,0,0,0,0,0.000000,0.000000,-3246325704,True,True
4802,345760,15085,432,1,D68403C7,D68403C7,True,15085,574608,0,0,0.882154,0.000000,-376,True,False
4803,345832,146900224,1946159616,1869836911,4D55425F,C8BCF2FD,False,0,0,0,0,0.000000,0.000000,-1946159560,True,True
4804,345904,6574157,3245277184,524296,5F67656C,F0D4A8E5,False,0,0,0,0,0.000000,0.000000,-3245277128,True,True
4805,345976,1744833536,1600414053,1113550965,64455341,CFE1A321,False,0,0,0,0,0.000000,0.000000,-1600413997,True,True
4806,346048,1094868845,6571347,3245670400,000C0008,D64DB10A,False,0,0,0,0,0.000000,0.000000,-6571291,True,True
4807,346120,146901248,1728056320,1936941420,425F7365,B21F1890,False,0,0,0,0,0.000000,0.000000,-1728056264,True,True
4808,346192,1054586740,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
4809,346264,589842,1684955496,1396785759,00006445,E8E43DAF,False,0,0,0,0,0.000000,0.000000,-1684955440,True,True
4810,346336,146899200,1962937600,1919250544,5F6D7261,4639FA70,False,0,0,0,0,0.000000,0.000000,-1962937544,True,True
4811,346408,1702064993,1430413171,6574157,C1D00000,6F9D57F9,False,0,0,0,0,0.000000,0.000000,-1430413115,True,True
4812,346480,25669,146895104,1660946688,5F666C61,80DBC714,False,0,0,0,0,0.000000,0.000000,-146895048,True,True
4813,346552,1634887024,1113550194,1682984277,8B000000,63ED12EE,False,0,0,0,0,0.000000,0.000000,-1113550138,True,True
4814,346624,6574157,3245801472,589832,3E8C49BA,D57802BC,False,0,0,0,0,0.000000,0.000000,-3245801416,True,True
4815,346696,15087,432,1,EC4AD04C,EC4AD04C,True,15087,574608,0,0,0.882154,0.000000,-376,True,False
4816,346768,573819,1701314572,1969185889,41425F70,E70537B9,False,0,0,0,0,0.000000,0.000000,-1701314516,True,True
4817,346840,1094868838,6571347,3245146112,00090008,488C0522,False,0,0,0,0,0.000000,0.000000,-6571291,True,True
4818,346912,655368,1936879476,1094868847,00644553,470100D7,False,0,0,0,0,0.000000,0.000000,-1936879420,True,True
4819,346984,1682984277,1929379840,201328833,726F6600,2D056551,False,0,0,0,0,0.000000,0.000000,-1929379784,True,True
4820,347056,1744833536,1600414053,1113550965,64504D55,5E0C3B3C,False,0,0,0,0,0.000000,0.000000,-1600413997,True,True
4821,347128,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
4822,347200,524306,1600611692,1347245378,00000064,100C3D41,False,0,0,0,0,0.000000,0.000000,-1600611636,True,True
4823,347272,3261726720,589832,1718378851,4D55425F,BF0366FC,False,0,0,0,0,0.000000,0.000000,-589776,True,True
4824,347344,25669,146958592,1728056320,7373616C,D6A0FAE5,False,0,0,0,0,0.000000,0.000000,-146958536,True,True
4825,347416,1701314572,1969185889,1430413168,0064504D,96561A6A,False,0,0,0,0,0.000000,0.000000,-1969185833,True,True
4826,347488,1113550707,1682984277,2264924160,0D0008C1,A6678902,False,0,0,0,0,0.000000,0.000000,-1682984221,True,True
4827,347560,6571347,3261530112,589832,3EE6E6DA,96B0B07E,False,0,0,0,0,0.000000,0.000000,-3261530056,True,True
4828,347632,15089,432,1,619F9E50,619F9E50,True,15089,574608,0,0,0.944497,0.000000,-376,True,False
4829,347704,3251503104,655368,1936879476,55425F6F,D40200C4,False,0,0,0,0,0.000000,0.000000,-655312,True,True
4830,347776,1919903232,1836212581,1396785759,00006445,F300F214,False,0,0,0,0,0.000000,0.000000,-1836212525,True,True
4831,347848,146895616,1946159616,1869836911,5341425F,306B8DAD,False,0,0,0,0,0.000000,0.000000,-1946159560,True,True
4832,347920,1601205599,1347245378,100,0008C17F,595806AB,False,0,0,0,0,0.000000,0.000000,-1347245322,True,True
4833,347992,100,573807,1868955657,425F746F,101344F7,False,0,0,0,0,0.000000,0.000000,-573751,True,True
4834,348064,0,1061075026,1060085170,00000000,B589CB1B,False,0,0,0,0,0.000000,0.000000,-1061074970,True,True
4835,348136,589842,1684955496,1396785759,00006445,1A76ABE4,False,0,0,0,0,0.000000,0.000000,-1684955440,True,True
4836,348208,1601008225,1163084098,100,0008C26B,8974DEB4,False,0,0,0,0,0.000000,0.000000,-1163084042,True,True
4837,348280,573809,1633878025,1113548396,64455341,14AEEFDC,False,0,0,0,0,0.000000,0.000000,-1633877969,True,True
4838,348352,1682984277,2264924160,218106049,70707500,BC17F933,False,0,0,0,0,0.000000,0.000000,-2264924104,True,True
4839,348424,3261530112,524296,1600611692,504D5542,32C7C6BB,False,0,0,0,0,0.000000,0.000000,-524240,True,True
4840,348496,6571347,3261726720,589832,3E8C49BA,9C6C0794,False,0,0,0,0,0.000000,0.000000,-3261726664,True,True
4841,348568,15091,432,1,22553AE3,22553AE3,True,15091,574608,0,0,0.944497,0.000000,-376,True,False
4842,348640,1996488704,201328833,1634035712,70755F64,5AFF4F6D,False,0,0,0,0,0.000000,0.000000,-201328777,True,True
4843,348712,589832,1718378851,1297433183,00006450,FF65B05B,False,0,0,0,0,0.000000,0.000000,-1718378795,True,True
4844,348784,146958592,1728056320,1936941420,425F7365,DC481081,False,0,0,0,0,0.000000,0.000000,-1728056264,True,True
4845,348856,1684104552,1601205599,1163084098,00000064,701C245D,False,0,0,0,0,0.000000,0.000000,-1601205543,True,True
4846,348928,2063597568,150997185,1869571584,55425F74,D873E34C,False,0,0,0,0,0.000000,0.000000,-150997129,True,True
4847,349000,1064296251,1054783570,1036026642,00000000,3B893AAD,False,0,0,0,0,0.000000,0.000000,-1054783514,True,True
4848,349072,589840,1684955496,1396785759,00006445,8962FA4A,False,0,0,0,0,0.000000,0.000000,-1684955440,True,True
4849,349144,574457,1868955657,1113551983,64504D55,DEB6E8C5,False,0,0,0,0,0.000000,0.000000,-1868955601,True,True
4850,349216,1936028531,1297433183,25680,08C40300,53973184,False,0,0,0,0,0.000000,0.000000,-1297433127,True,True
4851,349288,167774404,1919906816,1113550707,64504D55,E8112D71,False,0,0,0,0,0.000000,0.000000,-1919906760,True,True
4852,349360,1634887024,1113550194,1682264897,11000000,68F4606C,False,0,0,0,0,0.000000,0.000000,-1113550138,True,True
4853,349432,1058417750,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
4854,349504,589840,1684955496,1396785759,00006445,487236E1,False,0,0,0,0,0.000000,0.000000,-1684955440,True,True
4855,349576,574457,1868955657,1113551983,64504D55,AC6CC48F,False,0,0,0,0,0.000000,0.000000,-1868955601,True,True
4856,349648,1936028531,1297433183,25680,08C40300,63F2C01F,False,0,0,0,0,0.000000,0.000000,-1297433127,True,True
4857,349720,167774404,1919906816,1113550707,64504D55,8AA926BC,False,0,0,0,0,0.000000,0.000000,-1919906760,True,True
4858,349792,1634887024,1113550194,1682264897,11000000,30994655,False,0,0,0,0,0.000000,0.000000,-1113550138,True,True
4859,349864,1048774172,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
4860,349936,655376,1936879476,1430413167,0064504D,FCA7D8E3,False,0,0,0,0,0.000000,0.000000,-1936879420,True,True
4861,350008,25669,145562112,1811941376,425F6765,994CD753,False,0,0,0,0,0.000000,0.000000,-145562056,True,True
4862,350080,1600414053,1113550965,1682984277,24000000,63F5B59A,False,0,0,0,0,0.000000,0.000000,-1113550909,True,True
4863,350152,1682984277,536870912,150997165,6E616800,F08B7A07,False,0,0,0,0,0.000000,0.000000,-536870856,True,True
4864,350224,1601139570,1163084098,100,0008AD2A,61D7394B,False,0,0,0,0,0.000000,0.000000,-1163084042,True,True
4865,350296,1053340729,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
4866,350368,589840,1684955496,1396785759,00006445,196682A2,False,0,0,0,0,0.000000,0.000000,-1684955440,True,True
4867,350440,145228800,1811941376,1113548645,64504D55,E0D27F1D,False,0,0,0,0,0.000000,0.000000,-1811941320,True,True
4868,350512,1430413156,6574157,2818441216,000A0008,9AD2B91A,False,0,0,0,0,0.000000,0.000000,-6574101,True,True
4869,350584,567284,1868955657,1113551983,64504D55,DE44F74C,False,0,0,0,0,0.000000,0.000000,-1868955601,True,True
4870,350656,1113550707,1682264897,134217728,0D0008A8,846546FA,False,0,0,0,0,0.000000,0.000000,-1682264841,True,True
4871,350728,1048106238,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
4872,350800,786448,1701998438,1601008225,504D5542,43CC6573,False,0,0,0,0,0.000000,0.000000,-1701998382,True,True
4873,350872,1297433183,25680,145230336,75000D00,5B145166,False,1919250544,1601008225,1347245378,100,0.000000,303295555187975276571836547072.000000,-25624,True,False
4874,350944,2817523712,589832,1684955496,4D55425F,1FA5EA7B,False,0,0,0,0,0.000000,0.000000,-589776,True,True
4875,351016,6574157,2817654784,524296,5F67656C,AC08F4D3,False,0,0,0,0,0.000000,0.000000,-2817654728,True,True
4876,351088,1600414053,1113550965,1682264897,00000000,C9E9696A,False,0,0,0,0,0.000000,0.000000,-1113550909,True,True
4877,351160,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
4878,351232,655376,1936879476,1430413167,0064504D,FB5D5106,False,0,0,0,0,0.000000,0.000000,-1936879420,True,True
4879,351304,1094868845,6571347,2819358720,00090008,152D3F95,False,0,0,0,0,0.000000,0.000000,-6571291,True,True
4880,351376,134219944,1734700032,1297433183,00006450,E1C3B198,False,0,0,0,0,0.000000,0.000000,-1734699976,True,True
4881,351448,25680,145227264,1744832768,5F646E61,7846C023,False,0,0,0,0,0.000000,0.000000,-145227208,True,True
4882,351520,1600611692,1163084098,100,0008A804,C9FBC9D0,False,0,0,0,0,0.000000,0.000000,-1163084042,True,True
4883,351592,0,0,0,00000000,00000000,True,0,0,0,0,0.000000,0.000000,56,True,True
4884,351664,589842,1953460070,1297433183,00006450,2D5BB12D,False,0,0,0,0,0.000000,0.000000,-1953460014,True,True
4885,351736,1601008225,1163084098,100,0008D139,84A3CFA7,False,0,0,0,0,0.000000,0.000000,-1163084042,True,True
4886,351808,147928064,1711278336,1601466223,45534142,5FCD8D38,False,0,0,0,0,0.000000,0.000000,-1711278280,True,True
4887,351880,1163084098,100,577853,6568000C,AEDE3119,False,1969185889,1430413168,6574157,3510501376,0.000000,16673851942664929280.000000,-44,True,False
4888,351952,1936879476,1094868847,6571347,D1370000,13780484,False,0,0,0,0,0.000000,0.000000,-1094868791,True,True
4889,352024,6574157,3291086848,589832,00000000,3964A9C8,False,0,0,0,0,0.000000,0.000000,-3291086792,True,True
4890,352096,15310,432,1,56AD76D9,56AD76D9,True,15310,574703,0,0,0.880606,0.000000,-376,True,False
4891,352168,3510501376,786440,1684104552,5F70755F,576B944E,False,0,0,0,0,0.000000,0.000000,-786384,True,True
4892,352240,1601008225,1347245378,100,0008D13C,E50E7375,False,0,0,0,0,0.000000,0.000000,-1347245322,True,True
4893,352312,1868955657,1113551983,1682264897,40000000,06296C00,False,0,0,0,0,0.000000,0.000000,-1113551927,True,True
4894,352384,6574157,3291086848,786440,73616C67,CC16EDAB,False,0,0,0,0,0.000000,0.000000,-3291086792,True,True
4895,352456,1886715917,1634887024,1113550194,64504D55,AAB60CA7,False,0,0,0,0,0.000000,0.000000,-1634886968,True,True
4896,352528,1065353216,1056997508,0,00000000,B39EA620,False,0,0,0,0,0.000000,0.000000,-1056997452,True,True
4897,352600,524306,1600611692,1163084098,00000064,5916E04C,False,0,0,0,0,0.000000,0.000000,-1600611636,True,True
4898,352672,1682984277,1241513984,150997129,6E616800,E80B5CE9,False,0,0,0,0,0.000000,0.000000,-1241513928,True,True
4899,352744,1818321664,1430413158,6574157,D1340000,5EA4CD77,False,0,0,0,0,0.000000,0.000000,-1430413102,True,True
4900,352816,786440,1701998438,1601008225,45534142,16481DF1,False,0,0,0,0,0.000000,0.000000,-1701998382,True,True
4901,352888,1601139570,1163084098,100,0008D137,6A5D23F2,False,0,0,0,0,0.000000,0.000000,-1163084042,True,True
4902,352960,6571347,3510173696,589832,3E20A0B2,D7B6EAEB,False,0,0,0,0,0.000000,0.000000,-3510173640,True,True
4903,353032,15312,432,1,573867AD,573867AD,True,15312,574703,0,0,0.880606,0.000000,-376,True,False
4904,353104,3291086848,786440,1701998438,5F6D7261,FDF6E1A8,False,0,0,0,0,0.000000,0.000000,-786384,True,True
4905,353176,1744833536,1600414053,1113550965,64455341,D10CDA50,False,0,0,0,0,0.000000,0.000000,-1600413997,True,True
4906,353248,1682984277,1006632960,150997201,6F6F6600,15C3F1A9,False,0,0,0,0,0.000000,0.000000,-1006632904,True,True
4907,353320,1094868852,6571347,2302672896,00090008,1E66593D,False,0,0,0,0,0.000000,0.000000,-6571291,True,True
4908,353392,1962937600,1919250544,1601008225,45534142,86E75B09,False,0,0,0,0,0.000000,0.000000,-1919250488,True,True
4909,353464,1061208254,1061208254,1061208254,00000000,58CCD9E3,False,0,0,0,0,0.000000,0.000000,-1061208198,True,True
4910,353536,786450,1684104552,1601205599,45534142,BD0BFDB3,False,0,0,0,0,0.000000,0.000000,-1684104496,True,True
4911,353608,1347245378,100,577852,6F660009,21CD1D29,False,1113551983,1682984277,1107296256,150997129,1089903294780382636740182016.000000,13357186809856.000000,-44,True,False
4912,353680,1113551983,1682264897,1073741824,0C000889,15F3AF3E,False,0,0,0,0,0.000000,0.000000,-1682264841,True,True
4913,353752,3510304768,786440,1935764583,5F736573,FF391975,False,0,0,0,0,0.000000,0.000000,-786384,True,True
4914,353824,1936879476,1430413167,6574157,D1380000,FA6398EA,False,0,0,0,0,0.000000,0.000000,-1430413111,True,True
4915,353896,6571347,3509911552,589832,3CE0E0EB,6879C323,False,0,0,0,0,0.000000,0.000000,-3509911496,True,True
4916,353968,15314,432,1,707F64AD,707F64AD,True,15314,574703,0,0,0.880606,0.000000,-376,True,False
4917,354040,3510501376,786440,1684104552,5F70755F,D42052E3,False,0,0,0,0,0.000000,0.000000,-786384,True,True
4918,354112,1601008225,1347245378,100,0008D13C,300E55D4,False,0,0,0,0,0.000000,0.000000,-1347245322,True,True
4919,354184,1868955657,1113551983,1682264897,40000000,2315C5AC,False,0,0,0,0,0.000000,0.000000,-1113551927,True,True
4920,354256,6574157,3291086848,786440,73616C67,D6720180,False,0,0,0,0,0.000000,0.000000,-3291086792,True,True
4921,354328,1886715917,1634887024,1113550194,64504D55,D9060DFC,False,0,0,0,0,0.000000,0.000000,-1634886968,True,True
4922,354400,1065084781,1059682517,0,00000000,2AC3205D,False,0,0,0,0,0.000000,0.000000,-1059682461,True,True
4923,354472,524306,1600611692,1163084098,00000064,F808DB94,False,0,0,0,0,0.000000,0.000000,-1600611636,True,True
4924,354544,1682984277,1241513984,150997129,6E616800,B403B215,False,0,0,0,0,0.000000,0.000000,-1241513928,True,True
4925,354616,1818321664,1430413158,6574157,D1340000,4A604515,False,0,0,0,0,0.000000,0.000000,-1430413102,True,True
4926,354688,786440,1701998438,1601008225,45534142,57C8EAEA,False,0,0,0,0,0.000000,0.000000,-1701998382,True,True
4927,354760,1601139570,1163084098,100,0008D137,C6431B7F,False,0,0,0,0,0.000000,0.000000,-1163084042,True,True
4928,354832,6571347,3510173696,589832,3E5C28F6,004F8CB7,False,0,0,0,0,0.000000,0.000000,-3510173640,True,True
4929,354904,15316,432,1,4EA945C2,4EA945C2,True,15316,559452,0,0,0.880606,0.000000,-376,True,False
4930,354976,1682264897,956301312,218106065,70707500,C5C6CADC,False,0,0,0,0,0.000000,0.000000,-956301256,True,True
4931,355048,1868955657,1113551983,1682264897,40000000,220F0499,False,0,0,0,0,0.000000,0.000000,-1113551927,True,True
4932,355120,1023410176,201328849,1634035712,70755F64,11308419,False,0,0,0,0,0.000000,0.000000,-201328793,True,True
4933,355192,1396785759,25669,147928832,74000A00,2A8AED2B,False,1869836911,1297433183,25680,147929088,604684270736199101972480.000000,19282594100907422886848351961088.000000,-25613,True,False
4934,355264,147073536,1711278336,1601466223,504D5542,00343178,False,0,0,0,0,0.000000,0.000000,-1711278280,True,True
4935,355336,1051898560,1057392259,1055451370,00000000,17BE0557,False,0,0,0,0,0.000000,0.000000,-1057392203,True,True
4936,355408,589842,1953460070,1297433183,00006450,640D70CC,False,0,0,0,0,0.000000,0.000000,-1953460014,True,True
4937,355480,1601008225,1163084098,100,0008D139,3DCDFB85,False,0,0,0,0,0.000000,0.000000,-1163084042,True,True
4938,355552,147928064,1711278336,1601466223,45534142,5CCBF016,False,0,0,0,0,0.000000,0.000000,-1711278280,True,True
4939,355624,1163084098,100,577853,6568000C,AEDE3119,False,1969185889,1430413168,6574157,3510501376,0.000000,16673851942664929280.000000,-44,True,False
