index,file_offset,id,size,ver,stride,crc32_field,crc_ok,id2,A,B,C,D_f32_0x20,E_f32_0x24,F_u32_0x28,tail_len,tail_nonzero
2739,236032,14784,244,1,288,6A650739,True,14784,566498,0,0,0.685074,0.000000,1936879476,28,F
2740,236320,14785,244,1,288,8CD0DFFC,True,14785,566498,0,0,0.685074,0.000000,1936879476,28,F
2741,236608,14786,244,1,288,3E39AFF9,True,14786,566498,0,0,0.685074,0.000000,1936879476,28,F
2742,236896,14804,100,1,144,5DE5245F,True,14804,567157,0,0,0.308905,0.000000,1600611692,28,F
2743,237040,14805,100,1,144,A82B34FA,True,14805,567157,0,0,0.308905,0.000000,1600611692,28,F
2744,237184,14808,114,1,144,F59EBE21,True,14808,567178,0,0,0.308905,0.000000,1936879476,14,F
2745,237328,14822,100,1,144,365B7B53,True,14822,567157,0,0,0.308905,0.000000,1600611692,28,F
2746,237472,14848,140,1,180,5863D63A,True,14848,567391,0,0,0.318380,0.000000,1718378851,24,F
2747,237652,14849,140,1,180,D6D7D9E9,True,14849,567391,0,0,0.318380,0.000000,1718378851,24,F
2748,237832,14850,140,1,180,E17E6D55,True,14850,567391,0,0,0.318380,0.000000,1953460070,24,F
2749,238012,14851,140,1,180,2ECDF8A7,True,14851,567400,0,0,0.287636,0.000000,1718378851,24,F
2750,238192,14852,104,1,144,154C3D24,True,14852,567400,0,0,0.287636,0.000000,1953460070,24,F
2751,238336,14853,140,1,180,66C1449B,True,14853,567400,0,0,0.287636,0.000000,1718378851,24,F
2752,238516,14854,140,1,180,3BBB6585,True,14854,567391,0,0,0.318380,0.000000,1953460070,24,F
2753,238696,14855,140,1,180,B8C0A684,True,14855,567400,0,0,0.287636,0.000000,1718378851,24,F
2754,238876,14856,140,1,180,AAF90E0A,True,14856,567400,0,0,0.287636,0.000000,1953460070,24,F
2755,239056,14857,140,1,180,C6BF6781,True,14857,567400,0,0,0.287636,0.000000,1953460070,24,F
2756,239236,14858,140,1,180,68FCFCEF,True,14858,567400,0,0,0.287636,0.000000,1718378851,24,F
2757,239416,14859,140,1,180,56776267,True,14859,567400,0,0,0.287636,0.000000,1953460070,24,F
2758,239596,14860,140,1,180,2FB7DF4B,True,14860,567400,0,0,0.287636,0.000000,1953460070,24,F
2759,239776,14861,140,1,180,F8CD875C,True,14861,567400,0,0,0.287636,0.000000,1953460070,24,F
2760,239956,14862,140,1,180,C02D014F,True,14862,567391,0,0,0.318380,0.000000,1718378851,24,F
2761,240136,14864,140,1,180,2BB51C84,True,14864,567391,0,0,0.318380,0.000000,1953460070,24,F
2762,240316,14866,140,1,180,9BC2390A,True,14866,567391,0,0,0.318380,0.000000,1953460070,24,F
2763,240496,14867,140,1,180,294403AB,True,14867,567391,0,0,0.318380,0.000000,1718378851,24,F
2764,240676,14868,140,1,180,11236C73,True,14868,567391,0,0,0.318380,0.000000,1718378851,24,F
2765,240856,14869,140,1,180,9DE81723,True,14869,567391,0,0,0.318380,0.000000,1953460070,24,F
2766,241036,14871,140,1,180,5ADC2CCB,True,14871,567391,0,0,0.318380,0.000000,1953460070,24,F
2767,241216,14872,140,1,180,53F36E72,True,14872,567400,0,0,0.287636,0.000000,1953460070,24,F
2768,241396,14873,140,1,180,E886E7BB,True,14873,567400,0,0,0.287636,0.000000,1718378851,24,F
2769,241576,14882,334,1,360,B079A449,True,14882,566906,0,0,0.638633,0.000000,1600485733,10,F
2770,241936,14883,194,1,216,A24A9843,True,14883,566633,0,0,0.638633,0.000000,1701998438,6,F
2771,242152,14884,194,1,216,36641E04,True,14884,566633,0,0,0.638633,0.000000,1701998438,6,F
2772,242368,14885,194,1,216,7654E480,True,14885,566633,0,0,0.638633,0.000000,1701867637,6,F
2773,242584,14886,194,1,216,CFDFEC24,True,14886,566633,0,0,0.638633,0.000000,1701867637,6,F
2774,242800,14887,194,1,216,DAE330B2,True,14887,566633,0,0,0.638633,0.000000,1936879476,6,F
2775,243016,14888,194,1,216,1AB80595,True,14888,566758,0,0,0.638633,0.000000,1701867637,6,F
2776,243232,14889,194,1,216,98789D03,True,14889,566758,0,0,0.638633,0.000000,1936879476,6,F
2777,243448,14890,194,1,216,E67B7516,True,14890,566758,0,0,0.638633,0.000000,1701998438,6,F
2778,243664,14891,194,1,216,0F802035,True,14891,566758,0,0,0.638633,0.000000,1936879476,6,F
2779,243880,14892,194,1,216,2445428A,True,14892,566758,0,0,0.638633,0.000000,1701867637,6,F
2780,244096,14897,334,1,360,845B3899,True,14897,566906,0,0,0.638633,0.000000,1701998438,10,F
2781,244456,14902,334,1,360,A9A7B389,True,14902,566906,0,0,0.638633,0.000000,1701998438,10,F
2782,244816,14904,334,1,360,476EBAD2,True,14904,566906,0,0,0.638633,0.000000,1701867637,10,F
2783,245176,14906,382,1,432,3BAB0BB7,True,14906,566906,0,0,0.638633,0.000000,1701998438,34,F
2784,245608,14907,238,1,288,879E47C7,True,14907,566785,0,0,0.638633,0.000000,1701998438,34,F
2785,245896,14911,238,1,288,264E5C0D,True,14911,566785,0,0,0.638633,0.000000,1936879476,34,F
2786,246184,14913,276,1,324,53FDE519,True,14913,566785,0,0,0.638633,0.000000,1936879476,32,F
2787,246508,14914,276,1,324,1510A4A9,True,14914,566785,0,0,0.638633,0.000000,1684104552,32,F
2788,246832,14916,334,1,360,C2DDA36A,True,14916,566785,0,0,0.638633,0.000000,1701867637,10,F
2789,247192,14923,104,1,144,E70C27C1,True,14923,565311,0,0,0.281015,0.000000,1936879476,24,F
2790,247336,14924,104,1,144,500653C8,True,14924,566356,0,0,0.417096,0.000000,1936879476,24,F
2791,247480,14929,194,1,216,58FEBDF4,True,14929,568102,0,0,0.660241,0.000000,1701998438,6,F
2792,247696,14933,138,1,180,4E7B4561,True,14933,568240,0,0,0.553077,0.000000,1600611692,26,F
2793,247876,14938,194,1,216,68FEBAB3,True,14938,568317,0,0,0.644835,0.000000,1701998438,6,F
2794,248092,14939,138,1,180,10923EFA,True,14939,568349,0,0,0.550191,0.000000,1600611692,26,F
2795,248272,14940,102,1,144,A53777C8,True,14940,554881,0,0,0.169088,0.000000,1953460070,26,F
2796,248416,14941,102,1,144,FD5C513F,True,14941,554881,0,0,0.169088,0.000000,1953460070,26,F
2797,248560,14942,102,1,144,824B5724,True,14942,554881,0,0,0.169088,0.000000,1953460070,26,F
2798,248704,14943,102,1,144,7682FFB5,True,14943,554881,0,0,0.169088,0.000000,1953460070,26,F
2799,248848,14944,102,1,144,DAFEDFF5,True,14944,554881,0,0,0.169088,0.000000,1953460070,26,F
2800,248992,14945,102,1,144,15ECBE9A,True,14945,554896,0,0,0.133530,0.000000,1953460070,26,F
2801,249136,14946,102,1,144,AB735838,True,14946,554896,0,0,0.133530,0.000000,1953460070,26,F
2802,249280,14947,102,1,144,D798392A,True,14947,554896,0,0,0.133530,0.000000,1953460070,26,F
2803,249424,14948,102,1,144,23C1C897,True,14948,554896,0,0,0.133530,0.000000,1953460070,26,F
2804,249568,14949,102,1,144,58D7D0C0,True,14949,554896,0,0,0.133530,0.000000,1953460070,26,F
2805,249712,14959,104,1,144,2DE5548E,True,14959,548296,0,0,0.281015,0.000000,1936879476,24,F
2806,249856,14960,104,1,144,CF1C41E4,True,14960,548808,0,0,0.281015,0.000000,1936879476,24,F
2807,250000,14964,102,1,144,E639CEC7,True,14964,569005,0,0,0.147476,0.000000,1953460070,26,F
2808,250144,14965,102,1,144,10315CA7,True,14965,569005,0,0,0.147476,0.000000,1953460070,26,F
2809,250288,14966,102,1,144,07EC3C24,True,14966,569005,0,0,0.147476,0.000000,1953460070,26,F
2810,250432,14967,102,1,144,59E56747,True,14967,569005,0,0,0.147476,0.000000,1953460070,26,F
2811,250576,14968,102,1,144,136037BA,True,14968,569005,0,0,0.147476,0.000000,1953460070,26,F
2812,250720,14969,102,1,144,7C47AEA7,True,14969,569005,0,0,0.147476,0.000000,1953460070,26,F
2813,250864,14970,102,1,144,0208824E,True,14970,569005,0,0,0.147476,0.000000,1953460070,26,F
2814,251008,14971,102,1,144,00C12185,True,14971,569005,0,0,0.147476,0.000000,1953460070,26,F
2815,251152,14972,102,1,144,577D70D8,True,14972,569005,0,0,0.147476,0.000000,1953460070,26,F
2816,251296,14973,102,1,144,498CEC87,True,14973,569005,0,0,0.147476,0.000000,1953460070,26,F
2817,251440,14974,102,1,144,A8F511B9,True,14974,569005,0,0,0.147476,0.000000,1953460070,26,F
2818,251584,14975,102,1,144,829C80C6,True,14975,569005,0,0,0.147476,0.000000,1953460070,26,F
2819,251728,14977,194,1,216,CBF86734,True,14977,569070,0,0,0.652527,0.000000,1701867637,6,F
2820,251944,14979,194,1,216,D509805F,True,14979,569102,0,0,0.665576,0.000000,1701867637,6,F
2821,252160,14980,194,1,216,7E882FFE,True,14980,569102,0,0,0.665576,0.000000,1701867637,6,F
2822,252376,14981,194,1,216,A2EA072D,True,14981,569102,0,0,0.665576,0.000000,1701867637,6,F
2823,252592,14983,194,1,216,FF7572DF,True,14983,572221,0,0,0.647612,0.000000,1701867637,6,F
2824,252808,14984,194,1,216,914B8BCD,True,14984,572221,0,0,0.647612,0.000000,1701867637,6,F
2825,253024,14985,194,1,216,1B0357B9,True,14985,572221,0,0,0.647612,0.000000,1701998438,6,F
2826,253240,15008,244,1,288,0FC4198B,True,15008,574348,0,0,0.787185,0.000000,1701867637,28,F
2827,253528,15029,194,1,216,8089324C,True,15029,574649,0,0,0.651076,0.000000,1701867637,6,F
2828,253744,15030,158,1,180,00796A9B,True,15030,574649,0,0,0.651076,0.000000,1701998438,6,F
2829,253924,15031,158,1,180,9B0BD6AE,True,15031,574649,0,0,0.651076,0.000000,1701867637,6,F
2830,254104,15035,194,1,216,70E3A5A2,True,15035,574751,0,0,0.651076,0.000000,1936879476,6,F
2831,254320,15036,158,1,180,DF09B7EA,True,15036,574751,0,0,0.651076,0.000000,1701998438,6,F
2832,254500,15037,158,1,180,96EDCC65,True,15037,574751,0,0,0.651076,0.000000,1936879476,6,F
2833,254680,15039,108,1,144,54E5AFC4,True,15039,574785,0,0,0.101712,0.000000,1935764583,20,F
2834,254824,15041,108,1,144,36CD2B26,True,15041,574799,0,0,0.101712,0.000000,1935764583,20,F
2835,254968,15043,108,1,144,5301292A,True,15043,575085,0,0,0.099787,0.000000,1935764583,20,F
2836,255112,15046,108,1,144,7AF10B56,True,15046,575080,0,0,0.099787,0.000000,1935764583,20,F
2837,255256,15050,108,1,144,7855917B,True,15050,574862,0,0,0.103356,0.000000,1935764583,20,F
2838,255400,15052,108,1,144,0B820F5E,True,15052,574894,0,0,0.103356,0.000000,1935764583,20,F
2839,255544,15066,108,1,144,6557A4A2,True,15066,574828,0,0,0.091930,0.000000,1935764583,20,F
2840,255688,15067,108,1,144,7FB07227,True,15067,574828,0,0,0.091930,0.000000,1935764583,20,F
2841,255832,15068,108,1,144,A20BC58E,True,15068,574817,0,0,0.091930,0.000000,1935764583,20,F
2842,255976,15069,108,1,144,B8EC130B,True,15069,574817,0,0,0.091930,0.000000,1935764583,20,F
2843,256120,15098,66,1,108,19E973F2,True,15098,575658,0,0,0.145991,0.000000,1701011814,26,F
2844,256228,15100,66,1,108,35C1982C,True,15100,575671,0,0,0.145991,0.000000,1701011814,26,F
2845,256336,15120,104,1,144,626DB4A7,True,15120,576008,0,0,0.322124,0.000000,1718378851,24,F
2846,256480,15121,104,1,144,438E9C4C,True,15121,576008,0,0,0.322124,0.000000,1718378851,24,F
2847,256624,15122,104,1,144,A880BDD1,True,15122,576008,0,0,0.322124,0.000000,1718378851,24,F
2848,256768,15127,194,1,216,F637A53E,True,15127,549031,0,0,0.630458,0.000000,1701867637,6,F
2849,256984,15128,194,1,216,7EA91AC8,True,15128,549031,0,0,0.630458,0.000000,1701998438,6,F
2850,257200,15129,194,1,216,7C65D75F,True,15129,549031,0,0,0.630458,0.000000,1701998438,6,F
2851,257416,15130,194,1,216,552EDD24,True,15130,549031,0,0,0.630458,0.000000,1701998438,6,F
2852,257632,15131,194,1,216,E6EB3E34,True,15131,549031,0,0,0.630458,0.000000,1936879476,6,F
2853,257848,15132,194,1,216,054A24AE,True,15132,549031,0,0,0.630458,0.000000,1701867637,6,F
2854,258064,15133,194,1,216,27719A36,True,15133,549031,0,0,0.630458,0.000000,1701867637,6,F
2855,258280,15134,194,1,216,3EF15C4F,True,15134,549031,0,0,0.630458,0.000000,1701998438,6,F
2856,258496,15135,194,1,216,E7F09C96,True,15135,549031,0,0,0.630458,0.000000,1701998438,6,F
2857,258712,15136,194,1,216,D9810EDB,True,15136,549031,0,0,0.630458,0.000000,1936879476,6,F
2858,258928,15137,194,1,216,3A60F708,True,15137,549031,0,0,0.630458,0.000000,1936879476,6,F
2859,259144,15138,194,1,216,03E7CBF1,True,15138,549031,0,0,0.630458,0.000000,1701998438,6,F
2860,259360,15139,194,1,216,F165A81E,True,15139,549031,0,0,0.630458,0.000000,1701998438,6,F
2861,259576,15140,194,1,216,ADFF42B4,True,15140,549031,0,0,0.630458,0.000000,1701998438,6,F
2862,259792,15144,100,1,144,6C353EA4,True,15144,548296,0,0,0.904036,0.000000,1600611692,28,F
2863,259936,15145,100,1,144,444E799C,True,15145,548296,0,0,0.904036,0.000000,1600611692,28,F
2864,260080,15146,100,1,144,7BE2A2F4,True,15146,548296,0,0,0.904036,0.000000,1600611692,28,F
2865,260224,15147,100,1,144,B333D965,True,15147,548296,0,0,0.904036,0.000000,1600611692,28,F
2866,260368,15148,100,1,144,0CDEC75A,True,15148,548296,0,0,0.904036,0.000000,1600611692,28,F
2867,260512,15149,100,1,144,821B2053,True,15149,548296,0,0,0.904036,0.000000,1600611692,28,F
2868,260656,15150,100,1,144,B91FD9B0,True,15150,548296,0,0,0.904036,0.000000,1600611692,28,F
2869,260800,15151,100,1,144,66E3879D,True,15151,548296,0,0,0.904036,0.000000,1600611692,28,F
2870,260944,15152,100,1,144,7F72466B,True,15152,548296,0,0,0.904036,0.000000,1600611692,28,F
2871,261088,15153,100,1,144,AB683E26,True,15153,548296,0,0,0.904036,0.000000,1600611692,28,F
2872,261232,15154,100,1,144,BCC70712,True,15154,548296,0,0,0.904036,0.000000,1600611692,28,F
2873,261376,15155,100,1,144,33ED8492,True,15155,548296,0,0,0.904036,0.000000,1600611692,28,F
2874,261520,15156,100,1,144,94703E91,True,15156,548296,0,0,0.904036,0.000000,1600611692,28,F
2875,261664,15157,100,1,144,A03F8F73,True,15157,548296,0,0,0.904036,0.000000,1600611692,28,F
2876,261808,15158,100,1,144,E2B2229D,True,15158,548296,0,0,0.904036,0.000000,1600611692,28,F
2877,261952,15159,100,1,144,00621D9B,True,15159,548296,0,0,0.904036,0.000000,1600611692,28,F
2878,262096,15160,104,1,144,D0A3B439,True,15160,548296,0,0,0.908470,0.000000,1936879476,24,F
2879,262240,15161,104,1,144,4ECCE2B7,True,15161,548296,0,0,0.908470,0.000000,1936879476,24,F
2880,262384,15163,104,1,144,F6BDF3A2,True,15163,548296,0,0,0.908470,0.000000,1936879476,24,F
2881,262528,15164,104,1,144,FA3E93BC,True,15164,548296,0,0,0.908470,0.000000,1936879476,24,F
2882,262672,15165,104,1,144,15F60D3A,True,15165,548296,0,0,0.908470,0.000000,1936879476,24,F
2883,262816,15166,104,1,144,FD8E75D7,True,15166,548296,0,0,0.908470,0.000000,1936879476,24,F
2884,262960,15167,104,1,144,5494077E,True,15167,548296,0,0,0.908470,0.000000,1936879476,24,F
2885,263104,15168,104,1,144,34DB6747,True,15168,548296,0,0,0.908470,0.000000,1936879476,24,F
2886,263248,15169,104,1,144,9C7E7970,True,15169,548296,0,0,0.908470,0.000000,1936879476,24,F
2887,263392,15170,104,1,144,28388697,True,15170,548296,0,0,0.908470,0.000000,1936879476,24,F
2888,263536,15171,104,1,144,A460A3A5,True,15171,548296,0,0,0.908470,0.000000,1936879476,24,F
2889,263680,15172,104,1,144,79EDA43B,True,15172,548296,0,0,0.908470,0.000000,1936879476,24,F
2890,263824,15173,104,1,144,D79516D6,True,15173,548296,0,0,0.908470,0.000000,1936879476,24,F
2891,263968,15174,104,1,144,1573BF0F,True,15174,548296,0,0,0.908470,0.000000,1936879476,24,F
2892,264112,15175,104,1,144,1CE01368,True,15175,548296,0,0,0.908470,0.000000,1936879476,24,F
2893,264256,15176,104,1,144,5BE952AE,True,15176,548296,0,0,0.908470,0.000000,1936879476,24,F
2894,264400,15215,100,1,144,2C6AFE14,True,15215,548808,0,0,0.911531,0.000000,1600611692,28,F
2895,264544,15216,100,1,144,8D05A9B2,True,15216,548808,0,0,0.911531,0.000000,1600611692,28,F
2896,264688,15217,100,1,144,CC3B2E8D,True,15217,548808,0,0,0.911531,0.000000,1600611692,28,F
2897,264832,15218,100,1,144,7A650D2F,True,15218,548808,0,0,0.911531,0.000000,1600611692,28,F
2898,264976,15219,100,1,144,9ADB5F8C,True,15219,548808,0,0,0.911531,0.000000,1600611692,28,F
2899,265120,15220,100,1,144,D51C08AE,True,15220,548808,0,0,0.911531,0.000000,1600611692,28,F
2900,265264,15221,100,1,144,F88DA6CE,True,15221,548808,0,0,0.911531,0.000000,1600611692,28,F
2901,265408,15222,100,1,144,410944A8,True,15222,548808,0,0,0.911531,0.000000,1600611692,28,F
2902,265552,15223,100,1,144,FF7377C5,True,15223,548808,0,0,0.911531,0.000000,1600611692,28,F
2903,265696,15224,100,1,144,85479330,True,15224,548808,0,0,0.911531,0.000000,1600611692,28,F
2904,265840,15225,100,1,144,FE493361,True,15225,548808,0,0,0.911531,0.000000,1600611692,28,F
2905,265984,15226,100,1,144,B93E0E66,True,15226,548808,0,0,0.911531,0.000000,1600611692,28,F
2906,266128,15227,100,1,144,E400ACFC,True,15227,548808,0,0,0.911531,0.000000,1600611692,28,F
2907,266272,15231,194,1,216,A0185286,True,15231,546718,0,0,0.650112,0.000000,1701998438,6,F
2908,266488,15232,194,1,216,524FAA4C,True,15232,546718,0,0,0.650112,0.000000,1701998438,6,F
2909,266704,15233,194,1,216,712E4D25,True,15233,546718,0,0,0.650112,0.000000,1701998438,6,F
2910,266920,15234,194,1,216,18F404FA,True,15234,546718,0,0,0.650112,0.000000,1701998438,6,F
2911,267136,15235,194,1,216,EE548BB8,True,15235,546718,0,0,0.650112,0.000000,1701998438,6,F
2912,267352,15236,194,1,216,1EEC5632,True,15236,546718,0,0,0.650112,0.000000,1701998438,6,F
2913,267568,15237,194,1,216,1197527E,True,15237,546718,0,0,0.650112,0.000000,1701998438,6,F
2914,267784,15238,194,1,216,FA858606,True,15238,546718,0,0,0.650112,0.000000,1701998438,6,F
2915,268000,15239,194,1,216,12B18E62,True,15239,546718,0,0,0.650112,0.000000,1701998438,6,F
2916,268216,15240,194,1,216,0B099D49,True,15240,546718,0,0,0.650112,0.000000,1701867637,6,F
2917,268432,15241,194,1,216,48B323B8,True,15241,546718,0,0,0.650112,0.000000,1701998438,6,F
2918,268648,15242,194,1,216,1F7A364F,True,15242,546718,0,0,0.650112,0.000000,1701998438,6,F
2919,268864,15243,194,1,216,5B412BC5,True,15243,546718,0,0,0.650112,0.000000,1936879476,6,F
2920,269080,15244,194,1,216,919651A7,True,15244,546718,0,0,0.650112,0.000000,1701867637,6,F
2921,269296,15248,230,1,252,6D8C61E0,True,15248,577197,0,0,0.758176,0.000000,1936879476,6,F
2922,269548,15250,194,1,216,BD91B69B,True,15250,549031,0,0,0.630458,0.000000,1936879476,6,F
2923,269764,15251,194,1,216,4692D34A,True,15251,549031,0,0,0.630458,0.000000,1936879476,6,F
2924,269980,15252,194,1,216,F517EACF,True,15252,549031,0,0,0.630458,0.000000,1936879476,6,F
2925,270196,15253,194,1,216,4485D60E,True,15253,549031,0,0,0.630458,0.000000,1936879476,6,F
2926,270412,15254,194,1,216,20CC13EF,True,15254,549031,0,0,0.630458,0.000000,1936879476,6,F
2927,270628,15255,194,1,216,920B80F2,True,15255,549031,0,0,0.630458,0.000000,1936879476,6,F
2928,270844,15256,194,1,216,24B62BA8,True,15256,549031,0,0,0.630458,0.000000,1936879476,6,F
2929,271060,15257,194,1,216,32BA47B6,True,15257,549031,0,0,0.630458,0.000000,1936879476,6,F
2930,271276,15258,194,1,216,7444D71E,True,15258,549031,0,0,0.630458,0.000000,1936879476,6,F
2931,271492,15259,194,1,216,F5AF9B63,True,15259,549031,0,0,0.630458,0.000000,1936879476,6,F
2932,271708,15260,194,1,216,94D9ACF4,True,15260,549031,0,0,0.630458,0.000000,1936879476,6,F
2933,271924,15261,194,1,216,F85B212D,True,15261,549031,0,0,0.630458,0.000000,1936879476,6,F
2934,272140,15262,194,1,216,7A0968D7,True,15262,549031,0,0,0.630458,0.000000,1936879476,6,F
2935,272356,15263,194,1,216,EE3AF8B1,True,15263,549031,0,0,0.630458,0.000000,1701998438,6,F
2936,272572,15264,194,1,216,4A078930,True,15264,549031,0,0,0.630458,0.000000,1701998438,6,F
2937,272788,15265,194,1,216,41DF433C,True,15265,549031,0,0,0.630458,0.000000,1701998438,6,F
2938,273004,15266,194,1,216,E5E3C1D1,True,15266,549031,0,0,0.630458,0.000000,1701998438,6,F
2939,273220,15267,194,1,216,8974AD10,True,15267,549031,0,0,0.630458,0.000000,1701998438,6,F
2940,273436,15268,194,1,216,D46744BA,True,15268,549031,0,0,0.630458,0.000000,1701998438,6,F
2941,273652,15269,194,1,216,74107D5F,True,15269,549031,0,0,0.630458,0.000000,1701998438,6,F
2942,273868,15270,194,1,216,5ED2B883,True,15270,549031,0,0,0.630458,0.000000,1701998438,6,F
2943,274084,15271,194,1,216,3AEFBCD5,True,15271,549031,0,0,0.630458,0.000000,1701998438,6,F
2944,274300,15272,194,1,216,E08CE45A,True,15272,549031,0,0,0.630458,0.000000,1701867637,6,F
2945,274516,15273,194,1,216,747981AD,True,15273,549031,0,0,0.630458,0.000000,1701867637,6,F
2946,274732,15274,194,1,216,35182E96,True,15274,549031,0,0,0.630458,0.000000,1701867637,6,F
2947,274948,15275,194,1,216,AE6736B0,True,15275,549031,0,0,0.630458,0.000000,1701867637,6,F
2948,275164,15276,194,1,216,92851690,True,15276,549031,0,0,0.630458,0.000000,1936879476,6,F
2949,275380,15277,230,1,252,941F463C,True,15277,577197,0,0,0.758176,0.000000,1701867637,6,F
2950,275632,15278,194,1,216,A57C32A4,True,15278,546718,0,0,0.650112,0.000000,1701998438,6,F
2951,275848,15279,194,1,216,8A7E7C21,True,15279,546718,0,0,0.650112,0.000000,1701998438,6,F
2952,276064,15280,194,1,216,A3EADC90,True,15280,546718,0,0,0.650112,0.000000,1701998438,6,F
2953,276280,15281,194,1,216,1278E051,True,15281,546718,0,0,0.650112,0.000000,1701998438,6,F
2954,276496,15282,194,1,216,763125B0,True,15282,546718,0,0,0.650112,0.000000,1701998438,6,F
2955,276712,15283,194,1,216,C4F6B6AD,True,15283,546718,0,0,0.650112,0.000000,1701998438,6,F
2956,276928,15284,194,1,216,FE9471E8,True,15284,546718,0,0,0.650112,0.000000,1701998438,6,F
2957,277144,15285,194,1,216,06696D77,True,15285,546718,0,0,0.650112,0.000000,1936879476,6,F
2958,277360,15286,194,1,216,AE668D5E,True,15286,546718,0,0,0.650112,0.000000,1701998438,6,F
2959,277576,15287,194,1,216,2F8DC123,True,15287,546718,0,0,0.650112,0.000000,1701998438,6,F
2960,277792,15288,194,1,216,FA422615,True,15288,546718,0,0,0.650112,0.000000,1701998438,6,F
2961,278008,15289,194,1,216,2F51C45F,True,15289,546718,0,0,0.650112,0.000000,1701998438,6,F
2962,278224,15290,194,1,216,5E9C3319,True,15290,546718,0,0,0.650112,0.000000,1701998438,6,F
2963,278440,15291,194,1,216,1C9A689C,True,15291,546718,0,0,0.650112,0.000000,1701998438,6,F
2964,278656,15292,194,1,216,1AD7DC1E,True,15292,546718,0,0,0.650112,0.000000,1701998438,6,F
2965,278872,15293,194,1,216,4121A86D,True,15293,546718,0,0,0.650112,0.000000,1701998438,6,F
2966,279088,15294,194,1,216,67C4E3EB,True,15294,546718,0,0,0.650112,0.000000,1701998438,6,F
2967,279304,15295,194,1,216,CFB2AD5C,True,15295,546718,0,0,0.650112,0.000000,1701998438,6,F
2968,279520,15296,194,1,216,7BE23A34,True,15296,546718,0,0,0.650112,0.000000,1701998438,6,F
2969,279736,15297,194,1,216,8E1336AC,True,15297,546718,0,0,0.650112,0.000000,1701998438,6,F
2970,279952,15298,194,1,216,512D70A7,True,15298,546718,0,0,0.650112,0.000000,1701998438,6,F
2971,280168,15299,194,1,216,CDEFE997,True,15299,546718,0,0,0.650112,0.000000,1701998438,6,F
2972,280384,15300,194,1,216,D1CA5EEA,True,15300,546718,0,0,0.650112,0.000000,1701998438,6,F
2973,280600,15301,194,1,216,0D9C826A,True,15301,546718,0,0,0.650112,0.000000,1701998438,6,F
2974,280816,15302,194,1,216,13BE86D4,True,15302,546718,0,0,0.650112,0.000000,1701867637,6,F
2975,281032,15303,194,1,216,76B0DE05,True,15303,546718,0,0,0.650112,0.000000,1701998438,6,F
2976,281248,15304,194,1,216,87AE12FE,True,15304,546718,0,0,0.650112,0.000000,1701867637,6,F
2977,281464,15305,194,1,216,D4449D46,True,15305,549031,0,0,0.630469,0.000000,1936879476,6,F
2978,281680,15398,100,1,144,82662B04,True,15398,567157,0,0,0.308905,0.000000,1600611692,28,F
2979,281824,15399,100,1,144,AA27EC80,True,15399,567157,0,0,0.308905,0.000000,1600611692,28,F
2980,281968,15400,100,1,144,3709B907,True,15400,567157,0,0,0.308905,0.000000,1600611692,28,F
2981,282112,15401,100,1,144,2D2F5022,True,15401,567157,0,0,0.308905,0.000000,1600611692,28,F
2982,282256,15402,100,1,144,F67906C9,True,15402,567157,0,0,0.308905,0.000000,1600611692,28,F
2983,282400,15403,100,1,144,7FBF95CE,True,15403,567157,0,0,0.308905,0.000000,1600611692,28,F
2984,282544,15404,100,1,144,3A7B02AE,True,15404,567157,0,0,0.308905,0.000000,1600611692,28,F
2985,282688,15405,100,1,144,A67BBED2,True,15405,567157,0,0,0.308905,0.000000,1600611692,28,F
2986,282832,15406,100,1,144,0C0442B4,True,15406,567157,0,0,0.308905,0.000000,1600611692,28,F
2987,282976,15407,100,1,144,EC8CE533,True,15407,567157,0,0,0.308905,0.000000,1600611692,28,F
2988,283120,15408,100,1,144,34A92E39,True,15408,567157,0,0,0.308905,0.000000,1600611692,28,F
2989,283264,15416,244,1,288,D06A122E,True,15416,574348,0,0,0.787185,0.000000,1701998438,28,F
2990,283552,15437,194,1,216,4EC6A62D,True,15437,569070,0,0,0.652527,0.000000,1701867637,6,F
2991,283768,15481,66,1,108,7761F60D,True,15481,581572,0,0,0.213222,0.000000,1701011814,26,F
2992,283876,15485,66,1,108,CE64059C,True,15485,581676,0,0,0.127172,0.000000,1701011814,26,F
2993,283984,15488,66,1,108,EC7B8BF4,True,15488,581688,0,0,0.192712,0.000000,1701011814,26,F
2994,284092,15489,66,1,108,E2EBAE18,True,15489,581691,0,0,0.118803,0.000000,1701011814,26,F
2995,284200,15640,138,1,180,5161DAFF,True,15640,549229,0,0,0.533030,0.000000,1600611692,26,F
2996,284380,15641,138,1,180,7BE2864C,True,15641,549164,0,0,0.523710,0.000000,1718378851,26,F
2997,284560,15850,108,1,144,2650F61C,True,15850,584739,0,0,0.189478,0.000000,1684104552,20,F
2998,284704,15851,108,1,144,EBCCAADE,True,15851,584744,0,0,0.204685,0.000000,1684104552,20,F
2999,284848,15936,102,1,144,BF258F4C,True,15936,586184,0,0,0.793666,0.000000,1684955496,26,F
3000,284992,15940,102,1,144,D4AC311D,True,15940,586272,0,0,0.748592,0.000000,1684955496,26,F
3001,285136,16075,149,1,180,2F3589F3,True,16075,586272,0,0,0.748592,0.000000,1684955496,15,F
3002,285316,16076,102,1,144,F6E22947,True,16076,586184,0,0,0.793666,0.000000,1684955496,26,F
