nif,version,grammar,block_index,entry_idx,name,slot,f1,f2,ref,anim_flag,frame_index,bnt2_id,resolved
401550.nif,10.1.0.0,v10,3,5,mainroom_3_BASE,BASE,0,-1,7,0,4294967295,141987,1
401550.nif,10.1.0.0,v10,3,6,mainroom_3_GLOW,GLOW,4,-1,7,0,4294967295,141989,1
401550.nif,10.1.0.0,v10,3,7,mainroom_4_BASE,BASE,0,-1,8,0,4294967295,189576,1
401550.nif,10.1.0.0,v10,3,8,mainroom_4_GLOW,GLOW,4,-1,8,0,4294967295,189576,1
401550.nif,10.1.0.0,v10,3,9,mainroom_5_BASE,BASE,0,-1,9,0,4294967295,189666,1
401550.nif,10.1.0.0,v10,3,10,mainroom_7_BASE,BASE,0,-1,10,0,4294967295,141975,1
401550.nif,10.1.0.0,v10,3,11,mainroom_8_BASE,BASE,0,-1,11,0,4294967295,142198,1
401550.nif,10.1.0.0,v10,3,12,mainroom_8_GLOW,GLOW,4,-1,11,0,4294967295,142200,1
401550.nif,10.1.0.0,v10,3,13,room2_gloss_0_BASE,BASE,0,-1,12,0,4294967295,189553,1
401550.nif,10.1.0.0,v10,3,14,room2_gloss_0_GLOSS,GLOSS,3,-1,12,0,4294967295,189556,1
191534.nif,4.1.0.12,v4,2,0,B_Outpost_multiroof01_01_0_BASE,BASE,0,0,4,0,4294967295,191537,1
191534.nif,4.1.0.12,v4,2,1,lamp_0_BASE,BASE,0,0,5,0,4294967295,141987,1
191534.nif,4.1.0.12,v4,2,2,lamp_0_GLOW,GLOW,4,0,5,0,4294967295,141989,1
336702.nif,10.1.0.0,v10,26,0,ArenaOfDeath_0_BASE,BASE,0,-1,27,0,4294967295,332937,1
336702.nif,10.1.0.0,v10,26,1,ArenaOfDeath_0_DARK,DARK,1,-1,27,0,4294967295,338026,1
336702.nif,10.1.0.0,v10,26,2,ArenaOfDeath_1_BASE,BASE,0,-1,28,0,4294967295,336713,1
336702.nif,10.1.0.0,v10,26,3,ArenaOfDeath_1_DARK,DARK,1,-1,28,0,4294967295,338026,1
336702.nif,10.1.0.0,v10,26,4,ArenaOfDeath_2_BASE,BASE,0,-1,29,0,4294967295,336715,1
336702.nif,10.1.0.0,v10,26,5,ArenaOfDeath_2_DARK,DARK,1,-1,29,0,4294967295,338026,1
336702.nif,10.1.0.0,v10,26,6,GeoGlassArrows_0_BASE,BASE,0,-1,15,0,4294967295,336706,1
336702.nif,10.1.0.0,v10,26,7,GeoWhiteGlass_0_BASE,BASE,0,-1,6,0,4294967295,336709,1
336702.nif,10.1.0.0,v10,26,8,GeoWhiteGlass_0_GLOSS,GLOSS,3,-1,6,0,4294967295,336709,1
336702.nif,10.1.0.0,v10,26,9,GlowScull_0_BASE,BASE,0,-1,30,0,4294967295,336717,1
336702.nif,10.1.0.0,v10,26,10,GlowScull_0_DARK,DARK,1,-1,30,0,4294967295,338026,1
336702.nif,10.1.0.0,v10,26,11,GlowScull_0_GLOW,GLOW,4,-1,30,0,4294967295,336719,1
336702.nif,10.1.0.0,v10,26,12,Nameless0_ENVIRONMENT,ENVIRONMENT,9,0,22,0,4294967295,214274,1
336702.nif,10.1.0.0,v10,26,13,Nameless12_ENVIRONMENT,ENVIRONMENT,9,0,12,0,4294967295,214274,1
354708.nif,4.1.0.12,v4,2,0,Cylinder01_0_BASE,BASE,0,-1,4,0,4294967295,354727,0
354708.nif,4.1.0.12,v4,2,1,Cylinder02_0_BASE,BASE,0,-1,5,0,4294967295,354727,0
354708.nif,4.1.0.12,v4,2,2,Box02_0_BASE,BASE,0,-1,6,0,4294967295,354727,0
354708.nif,4.1.0.12,v4,2,3,Mesh02_0_BASE,BASE,0,-1,7,0,4294967295,354731,0
354708.nif,4.1.0.12,v4,2,4,Box01_0_BASE,BASE,0,-1,8,0,4294967295,354733,0
336745.nif,4.1.0.12,v4,2,0,gong_0_BASE,BASE,0,-1,5,0,4294967295,336717,1
336745.nif,4.1.0.12,v4,2,1,gong_0_GLOSS,GLOSS,3,-1,5,0,4294967295,336717,1
336745.nif,4.1.0.12,v4,2,2,bell_holder_0_BASE,BASE,0,-1,6,0,4294967295,336717,1
336745.nif,4.1.0.12,v4,2,3,bell_holder_0_GLOSS,GLOSS,3,-1,6,0,4294967295,336717,1
336745.nif,4.1.0.12,v4,2,4,GeoBell_0_BASE,BASE,0,-1,7,0,4294967295,336717,1
336745.nif,4.1.0.12,v4,2,5,GeoBell_0_GLOSS,GLOSS,3,-1,7,0,4294967295,336717,1
336745.nif,4.1.0.12,v4,2,6,Nameless0_ENVIRONMENT,ENVIRONMENT,9,0,8,0,4294967295,214274,1
339919.nif,4.1.0.12,v4,2,0,prispall_0_BASE,BASE,0,-1,4,0,4294967295,332937,1
339919.nif,4.1.0.12,v4,2,1,gold_0_BASE,BASE,0,-1,5,0,4294967295,332937,1
339919.nif,4.1.0.12,v4,2,2,gold_0_GLOSS,GLOSS,3,-1,5,0,4294967295,29749,1
339919.nif,4.1.0.12,v4,2,3,silver_0_BASE,BASE,0,-1,6,0,4294967295,332937,1
339919.nif,4.1.0.12,v4,2,4,silver_0_GLOSS,GLOSS,3,-1,6,0,4294967295,29749,1
339919.nif,4.1.0.12,v4,2,5,bronze_0_BASE,BASE,0,-1,7,0,4294967295,332937,1
339919.nif,4.1.0.12,v4,2,6,bronze_0_GLOSS,GLOSS,3,-1,7,0,4294967295,29749,1
339919.nif,4.1.0.12,v4,2,7,Nameless0_ENVIRONMENT,ENVIRONMENT,9,0,8,0,4294967295,339929,1
339919.nif,4.1.0.12,v4,2,8,Nameless12_ENVIRONMENT,ENVIRONMENT,9,0,9,0,4294967295,32048,1
339919.nif,4.1.0.12,v4,2,9,Nameless23_ENVIRONMENT,ENVIRONMENT,9,0,10,0,4294967295,29660,1
168391.nif,4.1.0.12,v4,2,0,CE_Outpost_waterpump_01_0_BASE,BASE,0,-1,4,0,4294967295,168294,1
168391.nif,4.1.0.12,v4,2,1,CE_Outpost_waterpump_01_1_BASE,BASE,0,-1,5,0,4294967295,168296,1
168391.nif,4.1.0.12,v4,2,2,CE_Outpost_waterpump_01_2_BASE,BASE,0,-1,6,0,4294967295,168298,1
168391.nif,4.1.0.12,v4,2,3,CE_Outpost_waterpump_01_3_BASE,BASE,0,-1,7,0,4294967295,168300,1
347163.nif,4.1.0.12,v4,2,0,5_0_BASE,BASE,0,-1,4,0,4294967295,347167,1
347163.nif,4.1.0.12,v4,2,1,5_0_GLOW,GLOW,4,-1,4,0,4294967295,347169,1
347163.nif,4.1.0.12,v4,2,2,7_0_BASE,BASE,0,-1,5,0,4294967295,347171,1
347163.nif,4.1.0.12,v4,2,3,8_0_BASE,BASE,0,-1,6,0,4294967295,347173,1
347163.nif,4.1.0.12,v4,2,4,2_0_BASE,BASE,0,-1,7,0,4294967295,347175,1
347163.nif,4.1.0.12,v4,2,5,2_0_DARK,DARK,1,-1,7,0,4294967295,347177,1
347163.nif,4.1.0.12,v4,2,6,2_1_BASE,BASE,0,-1,8,0,4294967295,347179,1
347163.nif,4.1.0.12,v4,2,7,2_1_DARK,DARK,1,-1,8,0,4294967295,347177,1
347163.nif,4.1.0.12,v4,2,8,2_2_BASE,BASE,0,-1,9,0,4294967295,333121,1
347163.nif,4.1.0.12,v4,2,9,2_2_DARK,DARK,1,-1,9,0,4294967295,347177,1
347163.nif,4.1.0.12,v4,2,10,2_3_BASE,BASE,0,-1,10,0,4294967295,347184,1
347163.nif,4.1.0.12,v4,2,11,2_3_DARK,DARK,1,-1,10,0,4294967295,347177,1
347163.nif,4.1.0.12,v4,2,12,2_4_BASE,BASE,0,-1,11,0,4294967295,332937,1
347163.nif,4.1.0.12,v4,2,13,2_4_DARK,DARK,1,-1,11,0,4294967295,347177,1
347163.nif,4.1.0.12,v4,2,14,2_5_BASE,BASE,0,-1,12,0,4294967295,347189,1
347163.nif,4.1.0.12,v4,2,15,2_5_DARK,DARK,1,-1,12,0,4294967295,347177,1
347163.nif,4.1.0.12,v4,2,16,2_6_BASE,BASE,0,-1,13,0,4294967295,333069,1
347163.nif,4.1.0.12,v4,2,17,2_6_DARK,DARK,1,-1,13,0,4294967295,347177,1
347193.nif,10.1.0.0,v10,15,0,Object01_0_BASE,BASE,0,-1,16,0,4294967295,333124,1
347193.nif,10.1.0.0,v10,15,1,Object01_0_DARK,DARK,1,-1,16,0,4294967295,347197,1
347193.nif,10.1.0.0,v10,15,2,Object01_1_BASE,BASE,0,-1,17,0,4294967295,347199,1
347193.nif,10.1.0.0,v10,15,3,Object01_1_DARK,DARK,1,-1,17,0,4294967295,347197,1
347193.nif,10.1.0.0,v10,15,4,Object01_2_BASE,BASE,0,-1,18,0,4294967295,347167,1
347193.nif,10.1.0.0,v10,15,5,Object01_2_GLOW,GLOW,4,-1,18,0,4294967295,347169,1
347193.nif,10.1.0.0,v10,15,6,Object01_3_BASE,BASE,0,-1,19,0,4294967295,333075,1
347193.nif,10.1.0.0,v10,15,7,Object01_3_DARK,DARK,1,-1,19,0,4294967295,347197,1
347193.nif,10.1.0.0,v10,15,8,Object01_4_BASE,BASE,0,-1,20,0,4294967295,332937,1
347193.nif,10.1.0.0,v10,15,9,Object01_4_DARK,DARK,1,-1,20,0,4294967295,347197,1
347193.nif,10.1.0.0,v10,15,10,Object01_5_BASE,BASE,0,-1,21,0,4294967295,333069,1
347193.nif,10.1.0.0,v10,15,11,Object01_5_DARK,DARK,1,-1,21,0,4294967295,347197,1
347193.nif,10.1.0.0,v10,15,12,Object01_6_BASE,BASE,0,-1,22,0,4294967295,347184,1
347193.nif,10.1.0.0,v10,15,13,Object01_6_DARK,DARK,1,-1,22,0,4294967295,347197,1
347193.nif,10.1.0.0,v10,15,14,Object01_7_BASE,BASE,0,-1,23,0,4294967295,333121,1
347193.nif,10.1.0.0,v10,15,15,Object01_7_DARK,DARK,1,-1,23,0,4294967295,347197,1
347193.nif,10.1.0.0,v10,15,16,Object01_8_BASE,BASE,0,-1,24,0,4294967295,400254,1
347193.nif,10.1.0.0,v10,15,17,Object01_8_DARK,DARK,1,-1,24,0,4294967295,347197,1
347193.nif,10.1.0.0,v10,15,18,Plane01_0_BASE,BASE,0,-1,25,0,4294967295,347230,1
347193.nif,10.1.0.0,v10,15,19,Plane02_0_BASE,BASE,0,-1,26,0,4294967295,347228,1
347193.nif,10.1.0.0,v10,15,20,Plane03_0_BASE,BASE,0,-1,27,0,4294967295,347230,1
347193.nif,10.1.0.0,v10,15,21,Plane04_0_BASE,BASE,0,-1,28,0,4294967295,347228,1
347193.nif,10.1.0.0,v10,15,22,Plane05_0_BASE,BASE,0,-1,29,0,4294967295,347228,1
347193.nif,10.1.0.0,v10,15,23,Plane06_0_BASE,BASE,0,-1,30,0,4294967295,347230,1
347193.nif,10.1.0.0,v10,15,24,Plane07_0_BASE,BASE,0,-1,31,0,4294967295,347230,1
347193.nif,10.1.0.0,v10,15,25,galler_0_BASE,BASE,0,-1,32,0,4294967295,347217,1
347193.nif,10.1.0.0,v10,15,26,geopray01_0_BASE,BASE,0,-1,33,0,4294967295,347225,1
347193.nif,10.1.0.0,v10,15,27,geopray02_0_BASE,BASE,0,-1,34,0,4294967295,167957,1
347193.nif,10.1.0.0,v10,15,28,map_0_BASE,BASE,0,-1,35,0,4294967295,347221,1
347193.nif,10.1.0.0,v10,15,29,signs_0_BASE,BASE,0,-1,36,0,4294967295,347171,1
347193.nif,10.1.0.0,v10,15,30,teleport_0_BASE,BASE,0,-1,37,0,4294967295,349612,1
347193.nif,10.1.0.0,v10,15,31,teleport_0_GLOW,GLOW,4,-1,37,0,4294967295,349614,1
347193.nif,10.1.0.0,v10,15,32,teleport_1_GLOSS,GLOSS,3,-1,38,0,4294967295,31609,1
347193.nif,10.1.0.0,v10,15,33,teleport_2_GLOSS,GLOSS,3,-1,39,0,4294967295,31609,1
347193.nif,10.1.0.0,v10,15,34,trash_0_BASE,BASE,0,-1,40,0,4294967295,347173,1
349582.nif,4.1.0.12,v4,2,0,teleport_0_BASE,BASE,0,-1,4,0,4294967295,349612,1
349582.nif,4.1.0.12,v4,2,1,teleport_0_GLOW,GLOW,4,-1,4,0,4294967295,349614,1
347238.nif,4.1.0.12,v4,2,0,2_0_BASE,BASE,0,-1,4,0,4294967295,347184,1
347238.nif,4.1.0.12,v4,2,1,2_0_DARK,DARK,1,-1,4,0,4294967295,349066,1
347238.nif,4.1.0.12,v4,2,2,2_1_BASE,BASE,0,-1,5,0,4294967295,333121,1
347238.nif,4.1.0.12,v4,2,3,2_1_DARK,DARK,1,-1,5,0,4294967295,349066,1
347238.nif,4.1.0.12,v4,2,4,2_2_BASE,BASE,0,-1,6,0,4294967295,347189,1
347238.nif,4.1.0.12,v4,2,5,2_2_DARK,DARK,1,-1,6,0,4294967295,349066,1
347238.nif,4.1.0.12,v4,2,6,2_3_BASE,BASE,0,-1,7,0,4294967295,332937,1
347238.nif,4.1.0.12,v4,2,7,2_3_DARK,DARK,1,-1,7,0,4294967295,349066,1
347238.nif,4.1.0.12,v4,2,8,2_4_BASE,BASE,0,-1,8,0,4294967295,347167,1
347238.nif,4.1.0.12,v4,2,9,2_4_DARK,DARK,1,-1,8,0,4294967295,349066,1
347238.nif,4.1.0.12,v4,2,10,2_4_GLOW,GLOW,4,-1,8,0,4294967295,347169,1
347238.nif,4.1.0.12,v4,2,11,glowing_signs_0_BASE,BASE,0,-1,9,0,4294967295,347171,1
347238.nif,4.1.0.12,v4,2,12,6_0_BASE,BASE,0,-1,10,0,4294967295,347173,1
347238.nif,4.1.0.12,v4,2,13,CORRIDOR_Windoes_0_BASE,BASE,0,-1,11,0,4294967295,142087,1
347238.nif,4.1.0.12,v4,2,14,CORRIDOR_Windoes_0_GLOSS,GLOSS,3,-1,11,0,4294967295,142089,1
347238.nif,4.1.0.12,v4,2,15,GeoTexanim01_0_BASE,BASE,0,-1,12,0,4294967295,142097,1
349584.nif,4.1.0.12,v4,2,0,door_side_B_0_BASE,BASE,0,-1,4,0,4294967295,349587,1
347129.nif,10.1.0.0,v10,3,0,3_0_BASE,BASE,0,-1,4,0,4294967295,347167,1
347129.nif,10.1.0.0,v10,3,1,3_0_GLOW,GLOW,4,-1,4,0,4294967295,347169,1
347129.nif,10.1.0.0,v10,3,2,4_0_BASE,BASE,0,-1,5,0,4294967295,347171,1
347129.nif,10.1.0.0,v10,3,3,8_0_BASE,BASE,0,-1,6,0,4294967295,347143,1
347129.nif,10.1.0.0,v10,3,4,8_0_DARK,DARK,1,-1,6,0,4294967295,347145,1
347129.nif,10.1.0.0,v10,3,5,8_1_BASE,BASE,0,-1,7,0,4294967295,332937,1
347129.nif,10.1.0.0,v10,3,6,8_1_DARK,DARK,1,-1,7,0,4294967295,347145,1
347129.nif,10.1.0.0,v10,3,7,8_2_BASE,BASE,0,-1,8,0,4294967295,333121,1
347129.nif,10.1.0.0,v10,3,8,8_2_DARK,DARK,1,-1,8,0,4294967295,347145,1
347129.nif,10.1.0.0,v10,3,9,8_3_BASE,BASE,0,-1,9,0,4294967295,332933,1
347129.nif,10.1.0.0,v10,3,10,8_3_DARK,DARK,1,-1,9,0,4294967295,347145,1
347129.nif,10.1.0.0,v10,3,11,8_4_BASE,BASE,0,-1,10,0,4294967295,333075,1
347129.nif,10.1.0.0,v10,3,12,8_4_DARK,DARK,1,-1,10,0,4294967295,347145,1
347129.nif,10.1.0.0,v10,3,13,Nameless0_ENVIRONMENT,ENVIRONMENT,9,0,11,0,4294967295,347132,1
347129.nif,10.1.0.0,v10,3,14,windows_0_BASE,BASE,0,-1,12,0,4294967295,347134,1
347129.nif,10.1.0.0,v10,3,15,windows_0_GLOSS,GLOSS,3,-1,12,0,4294967295,52327,1
347265.nif,4.1.0.12,v4,2,0,Nameless0_ENVIRONMENT,ENVIRONMENT,9,0,4,0,4294967295,347132,1
347265.nif,4.1.0.12,v4,2,1,windows_0_BASE,BASE,0,-1,5,0,4294967295,347134,1
347265.nif,4.1.0.12,v4,2,2,windows_0_GLOSS,GLOSS,3,-1,5,0,4294967295,52327,1
347265.nif,4.1.0.12,v4,2,3,default02_0_BASE,BASE,0,-1,6,0,4294967295,347167,1
347265.nif,4.1.0.12,v4,2,4,default02_0_GLOW,GLOW,4,-1,6,0,4294967295,347169,1
347265.nif,4.1.0.12,v4,2,5,default05_0_BASE,BASE,0,-1,7,0,4294967295,347143,1
347265.nif,4.1.0.12,v4,2,6,default05_0_DARK,DARK,1,-1,7,0,4294967295,349137,1
347265.nif,4.1.0.12,v4,2,7,default05_1_BASE,BASE,0,-1,8,0,4294967295,332937,1
347265.nif,4.1.0.12,v4,2,8,default05_1_DARK,DARK,1,-1,8,0,4294967295,349137,1
347265.nif,4.1.0.12,v4,2,9,default05_2_BASE,BASE,0,-1,9,0,4294967295,332933,1
347265.nif,4.1.0.12,v4,2,10,default05_2_DARK,DARK,1,-1,9,0,4294967295,349137,1
347265.nif,4.1.0.12,v4,2,11,default05_3_BASE,BASE,0,-1,10,0,4294967295,333075,1
347265.nif,4.1.0.12,v4,2,12,default05_3_DARK,DARK,1,-1,10,0,4294967295,349137,1
347288.nif,4.1.0.12,v4,2,0,6_0_BASE,BASE,0,-1,4,0,4294967295,347171,1
347288.nif,4.1.0.12,v4,2,1,7_0_BASE,BASE,0,-1,5,0,4294967295,347173,1
347288.nif,4.1.0.12,v4,2,2,8_2_BASE,BASE,0,-1,6,0,4294967295,347184,1
347288.nif,4.1.0.12,v4,2,3,8_2_DARK,DARK,1,-1,6,0,4294967295,347299,1
347288.nif,4.1.0.12,v4,2,4,8_3_BASE,BASE,0,-1,7,0,4294967295,347189,1
347288.nif,4.1.0.12,v4,2,5,8_3_DARK,DARK,1,-1,7,0,4294967295,347299,1
347288.nif,4.1.0.12,v4,2,6,8_4_BASE,BASE,0,-1,8,0,4294967295,333124,1
347288.nif,4.1.0.12,v4,2,7,8_4_DARK,DARK,1,-1,8,0,4294967295,347299,1
347288.nif,4.1.0.12,v4,2,8,8_5_BASE,BASE,0,-1,9,0,4294967295,347167,1
347288.nif,4.1.0.12,v4,2,9,8_5_DARK,DARK,1,-1,9,0,4294967295,347299,1
347288.nif,4.1.0.12,v4,2,10,8_5_GLOW,GLOW,4,-1,9,0,4294967295,347169,1
347288.nif,4.1.0.12,v4,2,11,1_0_BASE,BASE,0,-1,10,0,4294967295,332937,1
347288.nif,4.1.0.12,v4,2,12,1_0_DARK,DARK,1,-1,10,0,4294967295,347299,1
347288.nif,4.1.0.12,v4,2,13,2_0_BASE,BASE,0,-1,11,0,4294967295,333121,1
347288.nif,4.1.0.12,v4,2,14,2_0_DARK,DARK,1,-1,11,0,4294967295,347299,1
347288.nif,4.1.0.12,v4,2,15,GeoFlimmer_0_BASE,BASE,0,-1,12,0,4294967295,347311,1
347288.nif,4.1.0.12,v4,2,16,GeoScroll_0_BASE,BASE,0,-1,13,0,4294967295,347291,1
351034.nif,4.1.0.12,v4,2,0,default_0_BASE,BASE,0,-1,4,0,4294967295,349619,1
351034.nif,4.1.0.12,v4,2,1,default_1_BASE,BASE,0,-1,5,0,4294967295,349619,1
347317.nif,10.1.0.0,v10,3,0,01_0_BASE,BASE,0,-1,4,0,4294967295,333069,1
347317.nif,10.1.0.0,v10,3,1,01_0_DARK,DARK,1,-1,4,0,4294967295,347324,1
347317.nif,10.1.0.0,v10,3,2,3_0_BASE,BASE,0,-1,5,0,4294967295,347184,1
347317.nif,10.1.0.0,v10,3,3,3_0_DARK,DARK,1,-1,5,0,4294967295,347324,1
347317.nif,10.1.0.0,v10,3,4,3_1_BASE,BASE,0,-1,6,0,4294967295,333124,1
347317.nif,10.1.0.0,v10,3,5,3_1_DARK,DARK,1,-1,6,0,4294967295,347324,1
347317.nif,10.1.0.0,v10,3,6,3_2_BASE,BASE,0,-1,7,0,4294967295,333121,1
347317.nif,10.1.0.0,v10,3,7,3_2_DARK,DARK,1,-1,7,0,4294967295,347324,1
347317.nif,10.1.0.0,v10,3,8,3_3_BASE,BASE,0,-1,8,0,4294967295,332937,1
347317.nif,10.1.0.0,v10,3,9,3_3_DARK,DARK,1,-1,8,0,4294967295,347324,1
347317.nif,10.1.0.0,v10,3,10,3_4_BASE,BASE,0,-1,9,0,4294967295,347189,1
347317.nif,10.1.0.0,v10,3,11,3_4_DARK,DARK,1,-1,9,0,4294967295,347324,1
347317.nif,10.1.0.0,v10,3,12,5_0_BASE,BASE,0,-1,10,0,4294967295,347167,1
347317.nif,10.1.0.0,v10,3,13,5_0_GLOW,GLOW,4,-1,10,0,4294967295,347169,1
347317.nif,10.1.0.0,v10,3,14,default01_0_BASE,BASE,0,-1,11,0,4294967295,347173,1
347317.nif,10.1.0.0,v10,3,15,default_0_BASE,BASE,0,-1,12,0,4294967295,347217,1
349589.nif,4.1.0.12,v4,2,0,2_0_BASE,BASE,0,-1,4,0,4294967295,332933,1
349589.nif,4.1.0.12,v4,2,1,2_0_DARK,DARK,1,-1,4,0,4294967295,349574,1
349589.nif,4.1.0.12,v4,2,2,2_1_BASE,BASE,0,-1,5,0,4294967295,347199,1
349589.nif,4.1.0.12,v4,2,3,2_1_DARK,DARK,1,-1,5,0,4294967295,349574,1
349589.nif,4.1.0.12,v4,2,4,2_2_BASE,BASE,0,-1,6,0,4294967295,332937,1
349589.nif,4.1.0.12,v4,2,5,2_2_DARK,DARK,1,-1,6,0,4294967295,349574,1
353231.nif,4.1.0.12,v4,2,0,viadukt_001a_0_BASE,BASE,0,-1,5,0,4294967295,332933,1
353231.nif,4.1.0.12,v4,2,1,viadukt_001a_0_DARK,DARK,1,-1,5,0,4294967295,349574,1
353231.nif,4.1.0.12,v4,2,2,viadukt_001a_1_BASE,BASE,0,-1,6,0,4294967295,347199,1
353231.nif,4.1.0.12,v4,2,3,viadukt_001a_1_DARK,DARK,1,-1,6,0,4294967295,349574,1
353231.nif,4.1.0.12,v4,2,4,viadukt_001a_2_BASE,BASE,0,-1,7,0,4294967295,332937,1
353231.nif,4.1.0.12,v4,2,5,viadukt_001a_2_DARK,DARK,1,-1,7,0,4294967295,349574,1
353260.nif,4.1.0.12,v4,2,0,viadukt_001b_0_BASE,BASE,0,-1,5,0,4294967295,332933,1
353260.nif,4.1.0.12,v4,2,1,viadukt_001b_0_DARK,DARK,1,-1,5,0,4294967295,349574,1
353260.nif,4.1.0.12,v4,2,2,viadukt_001b_1_BASE,BASE,0,-1,6,0,4294967295,347199,1
353260.nif,4.1.0.12,v4,2,3,viadukt_001b_1_DARK,DARK,1,-1,6,0,4294967295,349574,1
353260.nif,4.1.0.12,v4,2,4,viadukt_001b_2_BASE,BASE,0,-1,7,0,4294967295,332937,1
353260.nif,4.1.0.12,v4,2,5,viadukt_001b_2_DARK,DARK,1,-1,7,0,4294967295,349574,1
353281.nif,4.1.0.12,v4,2,0,viadukt_001c_0_BASE,BASE,0,-1,5,0,4294967295,332933,1
353281.nif,4.1.0.12,v4,2,1,viadukt_001c_0_DARK,DARK,1,-1,5,0,4294967295,349574,1
353281.nif,4.1.0.12,v4,2,2,viadukt_001c_1_BASE,BASE,0,-1,6,0,4294967295,347199,1
353281.nif,4.1.0.12,v4,2,3,viadukt_001c_1_DARK,DARK,1,-1,6,0,4294967295,349574,1
353281.nif,4.1.0.12,v4,2,4,viadukt_001c_2_BASE,BASE,0,-1,7,0,4294967295,332937,1
353281.nif,4.1.0.12,v4,2,5,viadukt_001c_2_DARK,DARK,1,-1,7,0,4294967295,349574,1
353306.nif,4.1.0.12,v4,2,0,viadukt_001d_0_BASE,BASE,0,-1,5,0,4294967295,332933,1
353306.nif,4.1.0.12,v4,2,1,viadukt_001d_0_DARK,DARK,1,-1,5,0,4294967295,349574,1
353306.nif,4.1.0.12,v4,2,2,viadukt_001d_1_BASE,BASE,0,-1,6,0,4294967295,347199,1
353306.nif,4.1.0.12,v4,2,3,viadukt_001d_1_DARK,DARK,1,-1,6,0,4294967295,349574,1
353306.nif,4.1.0.12,v4,2,4,viadukt_001d_2_BASE,BASE,0,-1,7,0,4294967295,332937,1
353306.nif,4.1.0.12,v4,2,5,viadukt_001d_2_DARK,DARK,1,-1,7,0,4294967295,349574,1
347342.nif,4.1.0.12,v4,2,0,default_0_BASE,BASE,0,-1,4,0,4294967295,347173,1
347342.nif,4.1.0.12,v4,2,1,9_0_BASE,BASE,0,-1,5,0,4294967295,347217,1
347342.nif,4.1.0.12,v4,2,2,10_0_BASE,BASE,0,-1,6,0,4294967295,347167,1
347342.nif,4.1.0.12,v4,2,3,10_0_GLOW,GLOW,4,-1,6,0,4294967295,347169,1
347342.nif,4.1.0.12,v4,2,4,8_0_BASE,BASE,0,-1,7,0,4294967295,347184,1
347342.nif,4.1.0.12,v4,2,5,8_0_DARK,DARK,1,-1,7,0,4294967295,347356,1
347342.nif,4.1.0.12,v4,2,6,8_1_BASE,BASE,0,-1,8,0,4294967295,333121,1
347342.nif,4.1.0.12,v4,2,7,8_1_DARK,DARK,1,-1,8,0,4294967295,347356,1
347342.nif,4.1.0.12,v4,2,8,8_2_BASE,BASE,0,-1,9,0,4294967295,332937,1
347342.nif,4.1.0.12,v4,2,9,8_2_DARK,DARK,1,-1,9,0,4294967295,347356,1
347342.nif,4.1.0.12,v4,2,10,8_3_BASE,BASE,0,-1,10,0,4294967295,333069,1
347342.nif,4.1.0.12,v4,2,11,8_3_DARK,DARK,1,-1,10,0,4294967295,347356,1
347342.nif,4.1.0.12,v4,2,12,8_4_BASE,BASE,0,-1,11,0,4294967295,347364,1
347342.nif,4.1.0.12,v4,2,13,8_4_DARK,DARK,1,-1,11,0,4294967295,347356,1
347342.nif,4.1.0.12,v4,2,14,8_5_BASE,BASE,0,-1,12,0,4294967295,347367,1
347342.nif,4.1.0.12,v4,2,15,8_5_DARK,DARK,1,-1,12,0,4294967295,347356,1
347342.nif,4.1.0.12,v4,2,16,8_6_BASE,BASE,0,-1,13,0,4294967295,333124,1
347342.nif,4.1.0.12,v4,2,17,8_6_DARK,DARK,1,-1,13,0,4294967295,347356,1
347342.nif,4.1.0.12,v4,2,18,8_7_BASE,BASE,0,-1,14,0,4294967295,347189,1
347342.nif,4.1.0.12,v4,2,19,8_7_DARK,DARK,1,-1,14,0,4294967295,347356,1
191438.nif,10.1.0.0,v10,3,0,Exterior_0_BASE,BASE,0,-1,4,0,4294967295,345032,1
191438.nif,10.1.0.0,v10,3,1,Exterior_0_GLOSS,GLOSS,3,-1,4,0,4294967295,491950,1
191438.nif,10.1.0.0,v10,3,2,Exterior_1_BASE,BASE,0,-1,5,0,4294967295,348232,1
191438.nif,10.1.0.0,v10,3,3,Exterior_1_GLOSS,GLOSS,3,-1,5,0,4294967295,491950,1
191438.nif,10.1.0.0,v10,3,4,Exterior_2_BASE,BASE,0,-1,6,0,4294967295,348234,1
191438.nif,10.1.0.0,v10,3,5,Exterior_2_GLOSS,GLOSS,3,-1,6,0,4294967295,491950,1
191438.nif,10.1.0.0,v10,3,6,Exterior_3_BASE,BASE,0,-1,7,0,4294967295,345036,1
191438.nif,10.1.0.0,v10,3,7,Exterior_3_GLOSS,GLOSS,3,-1,7,0,4294967295,491950,1
191438.nif,10.1.0.0,v10,3,8,Exterior_3_GLOW,GLOW,4,-1,7,0,4294967295,345038,1
191438.nif,10.1.0.0,v10,3,9,Exterior_4_BASE,BASE,0,-1,8,0,4294967295,127917,1
191438.nif,10.1.0.0,v10,3,10,Exterior_4_GLOSS,GLOSS,3,-1,8,0,4294967295,491950,1
191438.nif,10.1.0.0,v10,3,11,Exterior_5_BASE,BASE,0,-1,9,0,4294967295,345041,1
191438.nif,10.1.0.0,v10,3,12,Exterior_5_GLOSS,GLOSS,3,-1,9,0,4294967295,491950,1
191438.nif,10.1.0.0,v10,3,13,Exterior_6_BASE,BASE,0,-1,10,0,4294967295,43277,1
